scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (0.1 rps),large,0.1_rps,194,603.485,9.736
Large Message (0.1 rps),large,0.1_rps,195,590.622,8.938
Large Message (0.1 rps),large,0.1_rps,196,549.7220000000001,8.905
Large Message (0.1 rps),large,0.1_rps,197,565.489,8.574
Large Message (0.1 rps),large,0.1_rps,198,483.891,8.812000000000001
Large Message (0.1 rps),large,0.1_rps,199,551.7429999999999,8.781
Large Message (0.1 rps),large,0.1_rps,200,597.193,8.133
Large Message (0.1 rps),large,0.1_rps,201,500.42600000000004,9.584
Large Message (0.1 rps),large,0.1_rps,202,596.688,23.947
Large Message (0.1 rps),large,0.1_rps,203,566.154,8.607
Large Message (0.1 rps),large,0.1_rps,204,477.194,9.417
Large Message (0.1 rps),large,0.1_rps,205,494.779,9.487
Large Message (0.1 rps),large,0.1_rps,206,581.1809999999999,8.247000000000002
Large Message (0.1 rps),large,0.1_rps,207,591.486,9.216000000000001
Large Message (0.1 rps),large,0.1_rps,208,528.3919999999999,9.093
Large Message (0.1 rps),large,0.1_rps,209,491.616,8.64
Large Message (0.1 rps),large,0.1_rps,210,572.861,9.039
Large Message (0.1 rps),large,0.1_rps,211,570.538,9.344999999999999
Large Message (0.1 rps),large,0.1_rps,212,549.053,8.392
Large Message (0.1 rps),large,0.1_rps,213,489.505,9.706
Large Message (0.1 rps),large,0.1_rps,214,474.856,9.225000000000001
Large Message (0.1 rps),large,0.1_rps,215,492.86999999999995,9.471
Large Message (0.1 rps),large,0.1_rps,216,602.822,8.286
Large Message (0.1 rps),large,0.1_rps,217,487.18,9.366
Large Message (0.1 rps),large,0.1_rps,218,563.025,9.162999999999998
Large Message (0.1 rps),large,0.1_rps,219,571.822,11.32
Large Message (0.1 rps),large,0.1_rps,220,491.741,9.51
Large Message (0.1 rps),large,0.1_rps,221,563.0319999999999,11.22
Large Message (0.1 rps),large,0.1_rps,222,553.8380000000001,8.827
Large Message (0.1 rps),large,0.1_rps,223,549.545,9.291
Large Message (0.1 rps),large,0.1_rps,224,501.08399999999995,9.392
Large Message (0.1 rps),large,0.1_rps,225,477.45500000000004,9.350000000000001
Large Message (0.1 rps),large,0.1_rps,226,541.918,9.097
Large Message (0.1 rps),large,0.1_rps,227,607.2429999999999,8.683
Large Message (0.1 rps),large,0.1_rps,228,499.308,9.374
Large Message (0.1 rps),large,0.1_rps,229,554.4670000000001,9.116000000000001
Large Message (0.1 rps),large,0.1_rps,230,535.5060000000001,8.62
Large Message (0.1 rps),large,0.1_rps,231,496.651,8.894
Large Message (0.1 rps),large,0.1_rps,232,639.379,9.377999999999998
Large Message (0.1 rps),large,0.1_rps,233,628.678,9.593
Large Message (0.1 rps),large,0.1_rps,234,630.006,8.327
Large Message (0.1 rps),large,0.1_rps,235,537.689,9.549
Large Message (0.1 rps),large,0.1_rps,236,572.726,13.209
Large Message (0.1 rps),large,0.1_rps,237,487.986,9.359
Large Message (0.1 rps),large,0.1_rps,238,481.706,9.368
Large Message (0.1 rps),large,0.1_rps,239,498.467,9.165
Large Message (0.1 rps),large,0.1_rps,240,493.32300000000004,9.439
Large Message (0.1 rps),large,0.1_rps,241,632.27,9.543
Large Message (0.1 rps),large,0.1_rps,242,574.889,8.71
Large Message (0.1 rps),large,0.1_rps,243,548.925,8.203999999999999
Large Message (0.1 rps),large,0.1_rps,244,601.5749999999999,9.339
Large Message (0.1 rps),large,0.1_rps,245,330.48199999999997,8.197
Large Message (0.1 rps),large,0.1_rps,246,497.727,8.155000000000001
Large Message (0.1 rps),large,0.1_rps,247,581.04,9.06
Large Message (0.1 rps),large,0.1_rps,248,491.743,9.535
Large Message (0.1 rps),large,0.1_rps,249,563.342,7.965
Large Message (0.1 rps),large,0.1_rps,250,484.27500000000003,8.147
Large Message (5 rps),large,5_rps,1,499.64599999999996,12.368
Large Message (5 rps),large,5_rps,2,492.15500000000003,12.222999999999999
Large Message (5 rps),large,5_rps,3,479.457,13.102
Large Message (5 rps),large,5_rps,4,545.5360000000001,12.465
Large Message (5 rps),large,5_rps,5,492.262,12.551
Large Message (5 rps),large,5_rps,6,555.941,9.247
Large Message (5 rps),large,5_rps,7,598.598,8.352
Large Message (5 rps),large,5_rps,8,485.201,8.17
Large Message (5 rps),large,5_rps,9,483.022,8.533000000000001
Large Message (5 rps),large,5_rps,10,569.345,9.22
Large Message (5 rps),large,5_rps,11,619.358,9.15
Large Message (5 rps),large,5_rps,12,494.755,8.551
Large Message (5 rps),large,5_rps,13,572.061,9.243
Large Message (5 rps),large,5_rps,14,595.56,11.601
Large Message (5 rps),large,5_rps,15,484.442,8.228
Large Message (5 rps),large,5_rps,16,475.51,9.306999999999999
Large Message (5 rps),large,5_rps,17,464.932,9.225000000000001
Large Message (5 rps),large,5_rps,18,485.88599999999997,9.344
Large Message (5 rps),large,5_rps,19,573.863,8.333
Large Message (5 rps),large,5_rps,20,489.234,8.822999999999999
Large Message (5 rps),large,5_rps,21,7574.529,9.233
Large Message (5 rps),large,5_rps,22,475.366,9.231
Large Message (5 rps),large,5_rps,23,538.3449999999999,9.207999999999998
Large Message (5 rps),large,5_rps,24,546.2040000000001,8.233
Large Message (5 rps),large,5_rps,25,549.162,8.203999999999999
Large Message (5 rps),large,5_rps,26,546.175,9.174
Large Message (5 rps),large,5_rps,27,493.053,9.162
Large Message (5 rps),large,5_rps,28,484.834,9.266
Large Message (5 rps),large,5_rps,29,489.471,8.471
Large Message (5 rps),large,5_rps,30,471.337,8.522
Large Message (5 rps),large,5_rps,31,552.939,9.302
Large Message (5 rps),large,5_rps,32,486.514,8.351
Large Message (5 rps),large,5_rps,33,484.628,9.924000000000001
Large Message (5 rps),large,5_rps,34,542.269,9.27
Large Message (5 rps),large,5_rps,35,583.803,9.712
Large Message (5 rps),large,5_rps,36,566.217,8.379
Large Message (5 rps),large,5_rps,37,477.13,9.565000000000001
Large Message (5 rps),large,5_rps,38,546.826,7.787999999999999
Large Message (5 rps),large,5_rps,39,541.1949999999999,9.575999999999999
Large Message (5 rps),large,5_rps,40,564.352,9.053
Large Message (5 rps),large,5_rps,41,552.095,9.629
Large Message (5 rps),large,5_rps,42,475.685,8.616999999999999
Large Message (5 rps),large,5_rps,43,487.52299999999997,8.766
