scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (0.1 rps),large,0.1_rps,166,89.317,
Large Message (0.1 rps),large,0.1_rps,167,94.598,
Large Message (0.1 rps),large,0.1_rps,168,70.664,
Large Message (0.1 rps),large,0.1_rps,169,91.779,
Large Message (0.1 rps),large,0.1_rps,170,95.086,
Large Message (0.1 rps),large,0.1_rps,171,60.458999999999996,
Large Message (0.1 rps),large,0.1_rps,172,69.62100000000001,
Large Message (0.1 rps),large,0.1_rps,173,59.92,
Large Message (0.1 rps),large,0.1_rps,174,70.801,
Large Message (0.1 rps),large,0.1_rps,175,75.85600000000001,
Large Message (0.1 rps),large,0.1_rps,176,86.181,
Large Message (0.1 rps),large,0.1_rps,177,75.44099999999999,
Large Message (0.1 rps),large,0.1_rps,178,601.666,
Large Message (0.1 rps),large,0.1_rps,179,61.297,
Large Message (0.1 rps),large,0.1_rps,180,80.60499999999999,
Large Message (0.1 rps),large,0.1_rps,181,84.376,
Large Message (0.1 rps),large,0.1_rps,182,88.45100000000001,
Large Message (0.1 rps),large,0.1_rps,183,107.195,
Large Message (0.1 rps),large,0.1_rps,184,78.492,
Large Message (0.1 rps),large,0.1_rps,185,88.114,
Large Message (0.1 rps),large,0.1_rps,186,97.698,
Large Message (0.1 rps),large,0.1_rps,187,100.649,
Large Message (0.1 rps),large,0.1_rps,188,77.824,
Large Message (0.1 rps),large,0.1_rps,189,67.448,
Large Message (0.1 rps),large,0.1_rps,190,82.266,
Large Message (0.1 rps),large,0.1_rps,191,67.473,
Large Message (0.1 rps),large,0.1_rps,192,90.729,
Large Message (0.1 rps),large,0.1_rps,193,57.413,
Large Message (0.1 rps),large,0.1_rps,194,54.442,
Large Message (0.1 rps),large,0.1_rps,195,66.59700000000001,
Large Message (0.1 rps),large,0.1_rps,196,68.83,
Large Message (0.1 rps),large,0.1_rps,197,68.325,
Large Message (0.1 rps),large,0.1_rps,198,633.909,
Large Message (0.1 rps),large,0.1_rps,199,77.592,
Large Message (0.1 rps),large,0.1_rps,200,72.402,
Large Message (0.1 rps),large,0.1_rps,201,75.947,
Large Message (0.1 rps),large,0.1_rps,202,75.94099999999999,
Large Message (0.1 rps),large,0.1_rps,203,68.93,
Large Message (0.1 rps),large,0.1_rps,204,92.85000000000001,
Large Message (0.1 rps),large,0.1_rps,205,74.029,
Large Message (0.1 rps),large,0.1_rps,206,377.193,
