scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (0.1 rps),large,0.1_rps,246,596.332,66.48
Large Message (0.1 rps),large,0.1_rps,247,551.759,62.663999999999994
Large Message (0.1 rps),large,0.1_rps,248,645.965,113.039
Large Message (0.1 rps),large,0.1_rps,249,599.149,73.666
Large Message (0.1 rps),large,0.1_rps,250,619.341,78.91199999999999
Large Message (5 rps),large,5_rps,1,583.3439999999999,86.09700000000001
Large Message (5 rps),large,5_rps,2,539.509,70.552
Large Message (5 rps),large,5_rps,3,555.674,81.216
Large Message (5 rps),large,5_rps,4,524.9970000000001,68.68299999999999
Large Message (5 rps),large,5_rps,5,572.283,91.739
Large Message (5 rps),large,5_rps,6,595.6129999999999,75.406
Large Message (5 rps),large,5_rps,7,576.8140000000001,88.977
Large Message (5 rps),large,5_rps,8,593.354,72.174
Large Message (5 rps),large,5_rps,9,598.1809999999999,70.90599999999999
Large Message (5 rps),large,5_rps,10,533.9350000000001,73.863
Large Message (5 rps),large,5_rps,11,527.4590000000001,86.331
Large Message (5 rps),large,5_rps,12,520.668,62.749
Large Message (5 rps),large,5_rps,13,513.064,58.06
Large Message (5 rps),large,5_rps,14,508.699,57.175
Large Message (5 rps),large,5_rps,15,528.956,62.575
Large Message (5 rps),large,5_rps,16,563.132,67.26899999999999
Large Message (5 rps),large,5_rps,17,521.891,62.457
Large Message (5 rps),large,5_rps,18,640.985,56.010999999999996
Large Message (5 rps),large,5_rps,19,512.522,61.471
Large Message (5 rps),large,5_rps,20,555.0310000000001,58.986999999999995
Large Message (5 rps),large,5_rps,21,504.78299999999996,62.93899999999999
Large Message (5 rps),large,5_rps,22,629.8059999999999,61.992
Large Message (5 rps),large,5_rps,23,517.744,66.761
Large Message (5 rps),large,5_rps,24,501.355,63.947
Large Message (5 rps),large,5_rps,25,518.232,67.54400000000001
Large Message (5 rps),large,5_rps,26,535.361,77.22800000000001
Large Message (5 rps),large,5_rps,27,559.116,95.459
Large Message (5 rps),large,5_rps,28,645.221,71.953
Large Message (5 rps),large,5_rps,29,523.529,68.136
Large Message (5 rps),large,5_rps,30,625.5540000000001,74.279
Large Message (5 rps),large,5_rps,31,591.5780000000001,72.035
Large Message (5 rps),large,5_rps,32,633.733,76.73
Large Message (5 rps),large,5_rps,33,528.751,71.315
Large Message (5 rps),large,5_rps,34,531.595,80.619
Large Message (5 rps),large,5_rps,35,528.986,74.234
Large Message (5 rps),large,5_rps,36,612.058,74.916
Large Message (5 rps),large,5_rps,37,530.709,60.39
Large Message (5 rps),large,5_rps,38,511.96500000000003,58.098
Large Message (5 rps),large,5_rps,39,517.983,77.149
Large Message (5 rps),large,5_rps,40,622.1750000000001,56.143
Large Message (5 rps),large,5_rps,41,565.9490000000001,55.921
Large Message (5 rps),large,5_rps,42,543.018,62.89699999999999
Large Message (5 rps),large,5_rps,43,500.339,60.632
Large Message (5 rps),large,5_rps,44,641.504,65.55199999999999
Large Message (5 rps),large,5_rps,45,616.7139999999999,58.512
