mechanism,region_pair,message_size_bytes,rate_rps,end_to_end_latency_ms,vcpu,memory_mb,source
pubsub,us-east1->us-east1,10240,5.0,31.163,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,42.295,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,38.192,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,75.143,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,39.772,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,39.475,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,41.733,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,42.147999999999996,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,47.877,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,39.189,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,49.010999999999996,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,33.584999999999994,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,70.60600000000001,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,39.407,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,31.732000000000003,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,39.201,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,66.601,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,35.054,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,46.687,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,51.424,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,34.71,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,46.424,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,39.274,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,37.233000000000004,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,42.007000000000005,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,47.561,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,40.862,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,37.547999999999995,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,43.376,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,37.419000000000004,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,31.004,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,43.665,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,40.602,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,40.176,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,45.56,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
pubsub,us-east1->us-east1,10240,5.0,29.593999999999998,1,1024,2cpu_2gb_ea1_to_ea1_pubsub_latency_results.csv
http,us-east1->us-west1,1048576,0.1,560.3059999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,499.328,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,493.78,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,566.104,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,578.067,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,482.29,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,580.773,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,510.425,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,493.373,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,498.031,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.133,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,472.538,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,185.24599999999998,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,543.8100000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,478.412,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,558.807,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,490.672,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,484.751,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,501.80800000000005,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,564.361,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,509.443,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,483.047,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,547.968,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,538.9300000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,592.785,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,485.716,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,490.581,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,484.631,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,490.695,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,479.328,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.551,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,484.88,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,487.281,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,479.106,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,592.428,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,477.034,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,548.365,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,557.021,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,538.384,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,558.0169999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,573.84,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,467.415,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,493.097,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,492.185,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,479.49,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,488.14000000000004,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,517.1790000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,562.859,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,488.104,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.833,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,551.487,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,476.96,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,493.986,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,481.274,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,550.712,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,464.40500000000003,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,561.893,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,482.78,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,572.4390000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,497.205,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,563.871,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,572.4010000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,600.46,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,487.131,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,492.255,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,574.57,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,543.678,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,605.39,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,557.474,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,549.847,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,488.094,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,576.395,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,570.596,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,491.942,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,565.698,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,603.1800000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,482.25,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,483.506,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,583.784,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,574.441,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,497.289,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,559.17,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,475.149,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,598.749,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.52299999999997,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,484.358,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,501.305,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,505.281,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,477.34,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,572.233,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,576.697,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,488.75,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,499.395,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,555.012,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,486.858,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,484.99199999999996,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,475.54400000000004,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,541.106,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,476.252,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,530.31,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,500.18700000000007,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,486.068,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,558.176,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,582.9929999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,559.601,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,491.182,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,493.329,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,491.402,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,494.00300000000004,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,516.232,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,506.03900000000004,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,562.2629999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.53000000000003,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,558.554,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,547.0509999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,491.887,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,488.185,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,561.195,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,624.084,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,631.225,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,547.2230000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,508.63000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,538.289,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,7852.76,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,492.665,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,493.46000000000004,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,574.182,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,544.4369999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,566.3249999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,480.976,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,548.87,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,540.944,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,598.686,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,572.272,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,576.941,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,559.755,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,483.471,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,482.584,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,495.867,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,470.114,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,505.412,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,550.612,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,637.3290000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,602.9839999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,483.29299999999995,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,553.483,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,505.406,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,642.989,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,538.726,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.836,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,492.97,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,543.31,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,590.511,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,494.021,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,580.347,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,481.23,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,494.614,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,565.986,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,491.673,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,497.539,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,575.985,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,504.609,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,626.516,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,563.1519999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,538.627,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,489.979,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,492.268,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,477.104,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,560.902,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,553.751,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,598.5859999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,563.55,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,490.344,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,505.74300000000005,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,588.191,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,496.70399999999995,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,481.741,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,579.7909999999999,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,635.579,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,574.2080000000001,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,490.697,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,550.274,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,485.98400000000004,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,492.62,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
http,us-east1->us-west1,1048576,0.1,552.008,2,2048,2_cpu_2_gb_ram_ea1_to_we1_http_latency_results.csv
